method,p,n,ratio,trial,std,lower,upper,theta,width
PPI,100,5,0.05,18,0.5,2.1012513952955385,2.1012513952976675,11.56150715722093,2.1289636720212e-12
PPI,100,5,0.05,19,0.5,10.373896277415781,10.374039997488016,11.56150715722093,0.00014372007223428795
PPI,100,5,0.05,20,0.5,15.28877237722558,15.288772377228142,11.56150715722093,2.561506562415161e-12
PPI,100,5,0.05,21,0.5,10.28025892287951,10.2802589228833,11.56150715722093,3.7907454952801345e-12
PPI,100,5,0.05,22,0.5,7.654319820943859,7.65431982094788,11.56150715722093,4.021671884402167e-12
PPI,100,5,0.05,23,0.5,10.717729304583184,10.717729304585546,11.56150715722093,2.362554596402333e-12
PPI,100,5,0.05,24,0.5,10.456594943478505,10.456687668850433,11.56150715722093,9.272537192828167e-05
PPI,100,5,0.05,25,0.5,14.91370629104196,14.913706291046028,11.56150715722093,4.0678571622265736e-12
PPI,100,5,0.05,26,0.5,7.550169537866529,7.550214141640344,11.56150715722093,4.4603773815765635e-05
PPI,100,5,0.05,27,0.5,,,11.56150715722093,
PPI,100,5,0.05,28,0.5,7.901053546035083,7.90105354603836,11.56150715722093,3.277378368693462e-12
PPI,100,5,0.05,29,0.5,11.739648254808143,11.739648254815231,11.56150715722093,7.087663789206999e-12
PPI,100,5,0.05,0,2.0,9.664889579421763,9.664889579424626,11.56150715722093,2.8634872251132037e-12
PPI,100,5,0.05,1,2.0,-2.1250557390540554,-2.1250557390508003,11.56150715722093,3.255173908200959e-12
PPI,100,5,0.05,2,2.0,5.350618955721066,5.350618955724524,11.56150715722093,3.4585667663122877e-12
PPI,100,5,0.05,3,2.0,,,11.56150715722093,
PPI,100,5,0.05,4,2.0,5.682220574063759,5.682431156941977,11.56150715722093,0.00021058287821773547
PPI,100,5,0.05,5,2.0,7.884845675832735,7.88484567584224,11.56150715722093,9.50528544763074e-12
PPI,100,5,0.05,6,2.0,,,11.56150715722093,
PPI,100,5,0.05,7,2.0,4.356431733071281,4.356431733073018,11.56150715722093,1.737276988933445e-12
PPI,100,5,0.05,8,2.0,10.295090329241674,10.295090329242598,11.56150715722093,9.237055564881302e-13
PPI,100,5,0.05,9,2.0,10.105969082497891,10.106048516235541,11.56150715722093,7.943373764973671e-05
PPI,100,5,0.05,10,2.0,11.781311489101675,11.781311489105804,11.56150715722093,4.128253294766182e-12
PPI,100,5,0.05,11,2.0,,,11.56150715722093,
PPI,100,5,0.05,12,2.0,7.327268964394552,7.327693822021313,11.56150715722093,0.00042485762676136574
PPI,100,5,0.05,13,2.0,14.370322446398905,14.370322446401762,11.56150715722093,2.8563817977556027e-12
PPI,100,5,0.05,14,2.0,2.052451249067374,2.052451249069104,11.56150715722093,1.730171561575844e-12
PPI,100,5,0.05,15,2.0,6.5294500872109795,6.529450087211873,11.56150715722093,8.93507490218326e-13
PPI,100,5,0.05,16,2.0,12.40492812705528,12.405036268120211,11.56150715722093,0.00010814106493128861
PPI,100,5,0.05,17,2.0,9.270299786182122,9.270299786189511,11.56150715722093,7.389644451905042e-12
PPI,100,5,0.05,18,2.0,11.744139082305919,11.744139082309632,11.56150715722093,3.7125857943465235e-12
PPI,100,5,0.05,19,2.0,,,11.56150715722093,
PPI,100,5,0.05,20,2.0,,,11.56150715722093,
PPI,100,5,0.05,21,2.0,7.891475163187355,7.89262439649314,11.56150715722093,0.0011492333057852022
PPI,100,5,0.05,22,2.0,8.995074859681566,8.995301764495295,11.56150715722093,0.0002269048137293339
PPI,100,5,0.05,23,2.0,7.107471431680429,7.107859754808619,11.56150715722093,0.0003883231281900379
PPI,100,5,0.05,24,2.0,12.51281062887872,12.512810628884699,11.56150715722093,5.979217121421243e-12
PPI,100,5,0.05,25,2.0,9.43349660144328,9.433518644023138,11.56150715722093,2.2042579857384226e-05
PPI,100,5,0.05,26,2.0,6.575141541186595,6.575141541193022,11.56150715722093,6.426859044950106e-12
PPI,100,5,0.05,27,2.0,6.085328453138953,6.085328453153231,11.56150715722093,1.4278356275099213e-11
PPI,100,5,0.05,28,2.0,4.463684387420592,4.463684387427882,11.56150715722093,7.290168468898628e-12
PPI,100,5,0.05,29,2.0,-1.1485046197825137,-1.1485046197620137,11.56150715722093,2.050004610509859e-11
PPI,100,5,0.05,0,5.0,6.723696506138313,6.723696506145932,11.56150715722093,7.618794484187674e-12
PPI,100,5,0.05,1,5.0,,,11.56150715722093,
PPI,100,5,0.05,2,5.0,,,11.56150715722093,
PPI,100,5,0.05,3,5.0,9.853777242501993,9.853777242502842,11.56150715722093,8.490985692333197e-13
PPI,100,5,0.05,4,5.0,7.870931145677687,7.870975087996779,11.56150715722093,4.3942319091883064e-05
PPI,100,5,0.05,5,5.0,10.147725079960896,10.147725079965582,11.56150715722093,4.686029342337861e-12
PPI,100,5,0.05,6,5.0,3.662594874986113,3.6625948749914055,11.56150715722093,5.292655202993046e-12
PPI,100,5,0.05,7,5.0,8.084087182566066,8.084124356321237,11.56150715722093,3.717375517098276e-05
PPI,100,5,0.05,8,5.0,9.287944162661104,9.287977941656083,11.56150715722093,3.37789949789169e-05
PPI,100,5,0.05,9,5.0,8.923882261595994,8.923882261605756,11.56150715722093,9.762857189343777e-12
PPI,100,5,0.05,10,5.0,-2.3150989899810015,-2.314960353132148,11.56150715722093,0.00013863684885340177
PPI,100,5,0.05,11,5.0,4.786475167558631,4.7870173058322685,11.56150715722093,0.0005421382736372493
PPI,100,5,0.05,12,5.0,10.271322520238407,10.27132252024387,11.56150715722093,5.4640736379951704e-12
PPI,100,5,0.05,13,5.0,,,11.56150715722093,
PPI,100,5,0.05,14,5.0,6.869513155594978,6.870035810063028,11.56150715722093,0.0005226544680496659
PPI,100,5,0.05,15,5.0,10.504066475369127,10.504066475370594,11.56150715722093,1.4672707493446069e-12
PPI,100,5,0.05,16,5.0,,,11.56150715722093,
PPI,100,5,0.05,17,5.0,,,11.56150715722093,
PPI,100,5,0.05,18,5.0,,,11.56150715722093,
PPI,100,5,0.05,19,5.0,11.590382445408382,11.590591631696446,11.56150715722093,0.00020918628806398942
PPI,100,5,0.05,20,5.0,9.335683423292231,9.33568342329567,11.56150715722093,3.439026841078885e-12
PPI,100,5,0.05,21,5.0,11.095576845854202,11.095772326116931,11.56150715722093,0.00019548026272886432
PPI,100,5,0.05,22,5.0,,,11.56150715722093,
PPI,100,5,0.05,23,5.0,14.10237856071191,14.102378560718387,11.56150715722093,6.476597036453313e-12
PPI,100,5,0.05,24,5.0,6.5931683876561715,6.59316838765758,11.56150715722093,1.4086509736443986e-12
PPI,100,5,0.05,25,5.0,13.367473466090383,13.367473466092752,11.56150715722093,2.369660023759934e-12
PPI,100,5,0.05,26,5.0,14.583721661460963,14.583721661464047,11.56150715722093,3.083755473198835e-12
PPI,100,5,0.05,27,5.0,,,11.56150715722093,
PPI,100,5,0.05,28,5.0,8.507636004894499,8.50763600490169,11.56150715722093,7.190692485892214e-12
PPI,100,5,0.05,29,5.0,5.877977287650318,5.877977287652258,11.56150715722093,1.9397816686250735e-12
PPI,100,5,0.05,0,10.0,7.0235043932175625,7.0235043932219074,11.56150715722093,4.344968829173013e-12
PPI,100,5,0.05,1,10.0,-0.8913858422686723,-0.8913858422659507,11.56150715722093,2.7216007225661087e-12
PPI,100,5,0.05,2,10.0,,,11.56150715722093,
PPI,100,5,0.05,3,10.0,,,11.56150715722093,
PPI,100,5,0.05,4,10.0,8.282386576705388,8.282386576707992,11.56150715722093,2.604139126560767e-12
PPI,100,5,0.05,5,10.0,3.5149000792464467,3.5149000792488803,11.56150715722093,2.433608869978343e-12
PPI,100,5,0.05,6,10.0,5.357083561498687,5.3570889329839115,11.56150715722093,5.371485224614503e-06
PPI,100,5,0.05,7,10.0,6.56616920941217,6.566169209416746,11.56150715722093,4.575895218295045e-12
PPI,100,5,0.05,8,10.0,,,11.56150715722093,
PPI,100,5,0.05,9,10.0,12.49562284205367,12.495671567286244,11.56150715722093,4.872523257404282e-05
PPI,100,5,0.05,10,10.0,9.739156355542903,9.739156355550762,11.56150715722093,7.858602657506708e-12
PPI,100,5,0.05,11,10.0,,,11.56150715722093,
PPI,100,5,0.05,12,10.0,8.248095705722116,8.248095705724088,11.56150715722093,1.971756091734278e-12
PPI,100,5,0.05,13,10.0,5.607705418822919,5.60774209785532,11.56150715722093,3.667903240156534e-05
PPI,100,5,0.05,14,10.0,9.438402022102933,9.438435125170082,11.56150715722093,3.31030671496535e-05
PPI,100,5,0.05,15,10.0,,,11.56150715722093,
PPI,100,5,0.05,16,10.0,6.596709952480617,6.596709952489872,11.56150715722093,9.254819133275305e-12
PPI,100,5,0.05,17,10.0,11.680006567327503,11.680006567330498,11.56150715722093,2.9949376312288223e-12
PPI,100,5,0.05,18,10.0,,,11.56150715722093,
PPI,100,5,0.05,19,10.0,,,11.56150715722093,
PPI,100,5,0.05,20,10.0,4.962917503536669,4.962917503541405,11.56150715722093,4.735767333841068e-12
PPI,100,5,0.05,21,10.0,12.536084921267905,12.53648636731908,11.56150715722093,0.0004014460511747586
PPI,100,5,0.05,22,10.0,12.809452627172716,12.809452627177608,11.56150715722093,4.89208673570829e-12
PPI,100,5,0.05,23,10.0,,,11.56150715722093,
PPI,100,5,0.05,24,10.0,2.3596269190495707,2.3596269190608914,11.56150715722093,1.1320722137497796e-11
PPI,100,5,0.05,25,10.0,8.714546124499202,8.714546124500556,11.56150715722093,1.3535839116229909e-12
PPI,100,5,0.05,26,10.0,,,11.56150715722093,
PPI,100,5,0.05,27,10.0,2.5616313737361973,2.5616313737373333,11.56150715722093,1.1359801987964602e-12
PPI,100,5,0.05,28,10.0,5.569678814500335,5.569678814503035,11.56150715722093,2.7000623958883807e-12
PPI,100,5,0.05,29,10.0,10.122056223665385,10.122056223670306,11.56150715722093,4.920508445138694e-12
PPI,100,10,0.1,0,0.01,10.924893057503622,10.928727466605194,11.56150715722093,0.003834409101571623
PPI,100,10,0.1,1,0.01,,,11.56150715722093,
PPI,100,10,0.1,2,0.01,-2.404925903800545,-2.4049259037893735,11.56150715722093,1.1171508162988175e-11
PPI,100,10,0.1,3,0.01,9.179462270224986,9.179462270237869,11.56150715722093,1.2882139799330616e-11
PPI,100,10,0.1,4,0.01,,,11.56150715722093,
PPI,100,10,0.1,5,0.01,-0.3575288519655009,-0.35750141941464997,11.56150715722093,2.743255085091434e-05
PPI,100,10,0.1,6,0.01,13.434562669558279,13.434562669567107,11.56150715722093,8.828493491819245e-12
PPI,100,10,0.1,7,0.01,,,11.56150715722093,
PPI,100,10,0.1,8,0.01,,,11.56150715722093,
PPI,100,10,0.1,9,0.01,,,11.56150715722093,
PPI,100,10,0.1,10,0.01,6.253226119327548,6.253226119343949,11.56150715722093,1.6401102698182513e-11
PPI,100,10,0.1,11,0.01,8.78326860540075,8.78378648131045,11.56150715722093,0.0005178759097006491
PPI,100,10,0.1,12,0.01,11.186968378693239,11.186968378711176,11.56150715722093,1.793765136426373e-11
PPI,100,10,0.1,13,0.01,,,11.56150715722093,
PPI,100,10,0.1,14,0.01,-1.8111855594228656,-1.8109583143305874,11.56150715722093,0.00022724509227822765
PPI,100,10,0.1,15,0.01,10.477732787179178,10.477732787184376,11.56150715722093,5.197620112085133e-12
PPI,100,10,0.1,16,0.01,14.111681077640503,14.111718764776255,11.56150715722093,3.768713575169613e-05
PPI,100,10,0.1,17,0.01,2.5940530048041257,2.594053004816274,11.56150715722093,1.2148504424658313e-11
PPI,100,10,0.1,18,0.01,15.697696260015285,15.697696260020194,11.56150715722093,4.909850304102292e-12
PPI,100,10,0.1,19,0.01,,,11.56150715722093,
PPI,100,10,0.1,20,0.01,2.4994977022881124,2.4994977023309217,11.56150715722093,4.2809311651126336e-11
PPI,100,10,0.1,21,0.01,4.851189097845172,4.8511890978485965,11.56150715722093,3.424815986363683e-12
PPI,100,10,0.1,22,0.01,17.485983041657697,17.48598304166036,11.56150715722093,2.6645352591003757e-12
PPI,100,10,0.1,23,0.01,10.989935665768941,10.989935665774054,11.56150715722093,5.112354983793921e-12
PPI,100,10,0.1,24,0.01,,,11.56150715722093,
PPI,100,10,0.1,25,0.01,3.076378063377273,3.0763780633804596,11.56150715722093,3.1867841698840493e-12
PPI,100,10,0.1,26,0.01,14.179792407483852,14.179792407485323,11.56150715722093,1.4708234630234074e-12
PPI,100,10,0.1,27,0.01,11.825114858965641,11.82511485898348,11.56150715722093,1.7838175381257315e-11
PPI,100,10,0.1,28,0.01,,,11.56150715722093,
PPI,100,10,0.1,29,0.01,7.835367969512987,7.835367969517957,11.56150715722093,4.970246436641901e-12
PPI,100,10,0.1,0,0.1,3.7751856547813047,3.775185654784091,11.56150715722093,2.786215702599293e-12
PPI,100,10,0.1,1,0.1,,,11.56150715722093,
PPI,100,10,0.1,2,0.1,16.57850052339507,16.57850052341186,11.56150715722093,1.6790124846011167e-11
PPI,100,10,0.1,3,0.1,7.951411861523901,7.951411861527458,11.56150715722093,3.5562663924793014e-12
PPI,100,10,0.1,4,0.1,5.01429957832916,5.0142995783334445,11.56150715722093,4.284572696633404e-12
PPI,100,10,0.1,5,0.1,,,11.56150715722093,
PPI,100,10,0.1,6,0.1,,,11.56150715722093,
PPI,100,10,0.1,7,0.1,,,11.56150715722093,
PPI,100,10,0.1,8,0.1,7.617223190998563,7.617223191003826,11.56150715722093,5.263345315142942e-12
PPI,100,10,0.1,9,0.1,4.777947137678665,4.7779471376794715,11.56150715722093,8.064660050877137e-13
PPI,100,10,0.1,10,0.1,,,11.56150715722093,
PPI,100,10,0.1,11,0.1,,,11.56150715722093,
PPI,100,10,0.1,12,0.1,6.800858419172966,6.800858419174849,11.56150715722093,1.8829382497642655e-12
PPI,100,10,0.1,13,0.1,3.5483489542728686,3.548348954282253,11.56150715722093,9.384493182551523e-12
PPI,100,10,0.1,14,0.1,17.598573743348442,17.598573743394848,11.56150715722093,4.640554607249214e-11
PPI,100,10,0.1,15,0.1,4.479229495836076,4.479278910832761,11.56150715722093,4.9414996684760126e-05
PPI,100,10,0.1,16,0.1,6.633448398591913,6.633448398598574,11.56150715722093,6.661338147750939e-12
PPI,100,10,0.1,17,0.1,,,11.56150715722093,
PPI,100,10,0.1,18,0.1,9.575661711187127,9.575686582809038,11.56150715722093,2.487162191044945e-05
PPI,100,10,0.1,19,0.1,5.979070690220867,5.979070690227346,11.56150715722093,6.4783733932927134e-12
PPI,100,10,0.1,20,0.1,0.5818435193700331,0.5818435194129574,11.56150715722093,4.29243307564775e-11
PPI,100,10,0.1,21,0.1,10.63593464988151,10.635934649888409,11.56150715722093,6.899369964230573e-12
PPI,100,10,0.1,22,0.1,6.951132811711033,6.951132811714435,11.56150715722093,3.4017233474514796e-12
PPI,100,10,0.1,23,0.1,10.27908989023137,10.279089890248192,11.56150715722093,1.6822099269120372e-11
PPI,100,10,0.1,24,0.1,13.528694873156118,13.528729170318906,11.56150715722093,3.429716278802175e-05
PPI,100,10,0.1,25,0.1,13.955500492941479,13.95550049296595,11.56150715722093,2.447109181957785e-11
PPI,100,10,0.1,26,0.1,15.761573427613175,15.76157342762411,11.56150715722093,1.0935252703347942e-11
PPI,100,10,0.1,27,0.1,7.628886183922428,7.628886183925535,11.56150715722093,3.106848112111038e-12
PPI,100,10,0.1,28,0.1,,,11.56150715722093,
PPI,100,10,0.1,29,0.1,13.747189136470002,13.747189136506524,11.56150715722093,3.652189661806915e-11
PPI,100,10,0.1,0,0.5,,,11.56150715722093,
PPI,100,10,0.1,1,0.5,4.532609154522141,4.533180619327829,11.56150715722093,0.0005714648056880378
PPI,100,10,0.1,2,0.5,3.7583432758379614,3.7583432759171247,11.56150715722093,7.916334254787216e-11
PPI,100,10,0.1,3,0.5,,,11.56150715722093,
PPI,100,10,0.1,4,0.5,,,11.56150715722093,
PPI,100,10,0.1,5,0.5,20.02727379185729,20.02727379190062,11.56150715722093,4.332889602665091e-11
PPI,100,10,0.1,6,0.5,6.809209680608988,6.809209680624842,11.56150715722093,1.5853984791647235e-11
PPI,100,10,0.1,7,0.5,10.202202866788985,10.202202866797572,11.56150715722093,8.58690896166081e-12
PPI,100,10,0.1,8,0.5,-2.0258686729346334,-2.025868672929599,11.56150715722093,5.03419528286031e-12
PPI,100,10,0.1,9,0.5,5.29534262821863,5.295342628236164,11.56150715722093,1.7534418361719872e-11
PPI,100,10,0.1,10,0.5,8.623137194682972,8.623384697086454,11.56150715722093,0.00024750240348225816
PPI,100,10,0.1,11,0.5,17.299132999004122,17.299132999013217,11.56150715722093,9.094947017729282e-12
PPI,100,10,0.1,12,0.5,9.435182747399947,9.435182747407643,11.56150715722093,7.695177828281885e-12
PPI,100,10,0.1,13,0.5,,,11.56150715722093,
PPI,100,10,0.1,14,0.5,2.140207975216476,2.140222542639006,11.56150715722093,1.4567422529587759e-05
PPI,100,10,0.1,15,0.5,6.510160961125361,6.510171043410968,11.56150715722093,1.0082285607282415e-05
PPI,100,10,0.1,16,0.5,14.74059649707556,14.740596497080494,11.56150715722093,4.934719299853896e-12
PPI,100,10,0.1,17,0.5,-2.7798477375654675,-2.779690461324102,11.56150715722093,0.00015727624136552265
PPI,100,10,0.1,18,0.5,,,11.56150715722093,
PPI,100,10,0.1,19,0.5,5.409057277125427,5.409300454012229,11.56150715722093,0.0002431768868014217
PPI,100,10,0.1,20,0.5,-1.4169505003122735,-1.4169505002764156,11.56150715722093,3.5857983249343306e-11
PPI,100,10,0.1,21,0.5,14.504873066786434,14.504873066793802,11.56150715722093,7.368328169832239e-12
PPI,100,10,0.1,22,0.5,,,11.56150715722093,
PPI,100,10,0.1,23,0.5,9.634926209407597,9.634926209424597,11.56150715722093,1.6999734953060397e-11
PPI,100,10,0.1,24,0.5,9.888722037237947,9.888722037242491,11.56150715722093,4.543920795185841e-12
PPI,100,10,0.1,25,0.5,12.142648200638721,12.142648200644778,11.56150715722093,6.057376822354854e-12
PPI,100,10,0.1,26,0.5,11.262826894786272,11.26297273680861,11.56150715722093,0.00014584202233791643
PPI,100,10,0.1,27,0.5,3.9582687845750075,3.958268784582064,11.56150715722093,7.056577544517495e-12
PPI,100,10,0.1,28,0.5,4.775625434019815,4.77562543402221,11.56150715722093,2.3945290195115376e-12
PPI,100,10,0.1,29,0.5,6.426412401150875,6.426568716495208,11.56150715722093,0.0001563153443324694
PPI,100,10,0.1,0,2.0,2.8251879468580023,2.8252805221150146,11.56150715722093,9.257525701222846e-05
PPI,100,10,0.1,1,2.0,,,11.56150715722093,
PPI,100,10,0.1,2,2.0,2.8389039684350386,2.838903968439793,11.56150715722093,4.75441908065477e-12
PPI,100,10,0.1,3,2.0,7.066636745526118,7.066636745558263,11.56150715722093,3.214495336578693e-11
PPI,100,10,0.1,4,2.0,,,11.56150715722093,
PPI,100,10,0.1,5,2.0,7.424962824812641,7.424962824816782,11.56150715722093,4.140687792641984e-12
PPI,100,10,0.1,6,2.0,24.981274066802158,24.98127406680983,11.56150715722093,7.673861546209082e-12
PPI,100,10,0.1,7,2.0,8.074846764973428,8.074846764982313,11.56150715722093,8.885336910680053e-12
PPI,100,10,0.1,8,2.0,,,11.56150715722093,
PPI,100,10,0.1,9,2.0,12.633997406057631,12.63404803055905,11.56150715722093,5.06245014193496e-05
PPI,100,10,0.1,10,2.0,10.674962029745018,10.674962029753203,11.56150715722093,8.185452315956354e-12
PPI,100,10,0.1,11,2.0,7.524581420964316,7.524796192646325,11.56150715722093,0.00021477168200867425
PPI,100,10,0.1,12,2.0,,,11.56150715722093,
PPI,100,10,0.1,13,2.0,11.961941057667417,11.962009803479944,11.56150715722093,6.874581252702683e-05
PPI,100,10,0.1,14,2.0,0.9466355637234515,0.9466355637320546,11.56150715722093,8.603118217820338e-12
PPI,100,10,0.1,15,2.0,7.253726044458114,7.2537260444669425,11.56150715722093,8.828493491819245e-12
PPI,100,10,0.1,16,2.0,-0.40730326851028914,-0.4073032685067172,11.56150715722093,3.571920537126516e-12
PPI,100,10,0.1,17,2.0,26.306417064802385,26.30641706487714,11.56150715722093,7.475620122932014e-11
PPI,100,10,0.1,18,2.0,-3.3547537205261118,-3.354753720521743,11.56150715722093,4.368949646504916e-12
PPI,100,10,0.1,19,2.0,12.503970277120638,12.503970277124184,11.56150715722093,3.5456082514429e-12
PPI,100,10,0.1,20,2.0,18.012531985267238,18.01282492611194,11.56150715722093,0.00029294084470166126
PPI,100,10,0.1,21,2.0,5.188343237532425,5.18841816423317,11.56150715722093,7.49267007442711e-05
PPI,100,10,0.1,22,2.0,6.99925993504953,6.999259935053036,11.56150715722093,3.5065284009760944e-12
