method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Tuned PPI,2000,0.4878743526986396,0.5616071966310215,7,0.0,0.1,True,0.0012741726681333233,0.056640312096778084,0.07373284393238194
Classical,2000,0.4876296969684756,0.5616960915087693,7,0.0,0.1,True,0.0012675134914986222,,0.07406639454029373
PPI,2000,0.4561629798420369,0.531195182439552,8,0.0,0.1,True,6.673919897884607e-05,,0.07503220259751509
Tuned PPI,2000,0.4599286198620786,0.53101326104378,8,0.0,0.1,True,8.049983362022578e-05,0.0,0.07108464118170138
Classical,2000,0.45993750655320165,0.5310043743526569,8,0.0,0.1,True,8.049983362022578e-05,,0.07106686779945526
PPI,2000,0.43004966847530507,0.5067921594624389,9,0.0,0.1,True,0.0015820240032628718,,0.07674249098713387
Tuned PPI,2000,0.43034528687405654,0.5033206375458422,9,0.0,0.1,True,0.0017482985583458742,0.0,0.07297535067178568
Classical,2000,0.43035440993341556,0.5033115144864831,9,0.0,0.1,True,0.0017482985583458762,,0.07295710455306759
PPI,3000,0.5008521514113958,0.5628649259654975,0,0.0,0.1,False,0.0007011365864217944,,0.0620127745541017
Tuned PPI,3000,0.5028162479682893,0.561936772276994,0,0.0,0.1,False,0.000674063236032816,0.0,0.059120524308704736
Classical,3000,0.502821175089276,0.5619318451560072,0,0.0,0.1,False,0.000674063236032816,,0.05911067006673121
PPI,3000,0.4714034711755323,0.5299781489502272,1,0.0,0.1,True,2.312240956790599e-06,,0.05857467777469494
Tuned PPI,3000,0.4731578329359196,0.5310441434388959,1,0.0,0.1,True,3.843261131160573e-06,0.0,0.057886310502976324
Classical,3000,0.4731626571971835,0.531039319177632,1,0.0,0.1,True,3.843261131160573e-06,,0.05787666198044855
PPI,3000,0.47873488674047293,0.5397541370510982,2,0.0,0.1,True,0.00018917374976521,,0.06101925031062527
Tuned PPI,3000,0.4781058482275665,0.5389754434288531,2,0.0,0.1,True,0.00020546092553619,0.23946303520070217,0.06086959520128654
Classical,3000,0.4764588894292242,0.540179163008807,2,0.0,0.1,True,0.00021102568419301777,,0.06372027357958276
PPI,3000,0.4694865699106047,0.5281261789059992,3,0.0,0.1,True,0.0019304753939301661,,0.0586396089953945
Tuned PPI,3000,0.46606362399287893,0.5262398404653201,3,0.0,0.1,True,0.0020124816902889653,0.0,0.0601762164724412
Classical,3000,0.46606863909554497,0.5262348253626541,3,0.0,0.1,True,0.0020124816902889653,,0.06016618626710912
PPI,3000,0.4452994143365475,0.5055432269139024,4,0.0,0.1,True,0.00031529596659850425,,0.060243812577354894
Tuned PPI,3000,0.44670479051022993,0.5057180890608071,4,0.0,0.1,True,0.0002932265904834701,0.0,0.05901329855057713
Classical,3000,0.446709708694992,0.5057131708760451,4,0.0,0.1,True,0.0002932265904834701,,0.05900346218105307
PPI,3000,0.46462569973243933,0.524896279199619,5,0.0,0.1,True,2.0413713248258306e-05,,0.060270579467179675
Tuned PPI,3000,0.4640035542715222,0.5210975357798331,5,0.0,0.1,True,3.490845953081546e-05,0.0,0.05709398150831091
Classical,3000,0.4640083124998667,0.5210927775514885,5,0.0,0.1,True,3.490845953081546e-05,,0.05708446505162185
PPI,3000,0.4592961876547488,0.5202303734932635,6,0.0,0.1,True,0.0003938409421299321,,0.06093418583851473
